Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
AlSu158GWh,"All-in-one Susa 15"" 8GB RAM White",All-in-one,Susa,"15""",8GB RAM,White,16*1*1,14,DT98B,Chris,Despatch,30071,Pick
CaQE90SlWh,Cabinet QEKI 900 Sliding White,Cabinet,QEKI,900,Sliding,White,8*1*1,3,CW20H,David,Despatch,30090,Pick
TaTR15FrBl,Table TRAMK 1500 Frame Black,Table,TRAMK,1500,Frame,Black,8*1*1,8,CK26B,Sarah,Despatch,30008,Pick
DrWE12DoBe,Drawer WENO 1200 Door Beige,Drawer,WENO,1200,Door,Beige,8*1*1,3,CR03G,Sarah,Despatch,30094,Pick
CuRG90SlGr,Cupboard RGAP 900 Sliding Grey,Cupboard,RGAP,900,Sliding,Grey,8*1*1,5,AX21E,John,Despatch,30071,Pick
KeHc45BlBl,Keyboard Hcetigol 450 Bluetooth Black,Keyboard,Hcetigol,450,Bluetooth,Black,16*10*1,160,BO33B,Sarah,Despatch,30045,Pick
PrSoA2MoBl,Printer Sonac A2 Mono Black,Printer,Sonac,A2,Mono,Black,16*1*1,16,BP34E,David,Despatch,30004,Pick
MoRe27BlNa,Mouse Rerar 270 Bluetooth Navi,Mouse,Rerar,270,Bluetooth,Navi,16*10*1,160,AP83H,Emily,Despatch,30083,Pick
TVGn504KSi,"TV Gnusmag 50"" 4K Silver",TV,Gnusmag,"50""",4K,Silver,8*1*1,4,CZ95F,David,Despatch,30083,Pick
TaCI10FrBl,Table CITSATNAF 1000 Frame Black,Table,CITSATNAF,1000,Frame,Black,8*1*1,6,AZ15D,Emily,Despatch,30015,Pick
GaOGMErBl,Gaming Chair OGAP M Ergonomic Black,Gaming Chair,OGAP,M,Ergonomic,Black,16*1*1,14,CZ50B,Jane,Despatch,30052,Pick
TVEs65S4Si,"TV Esnesih 65"" S4K Silver",TV,Esnesih,"65""",S4K,Silver,8*1*1,3,DS73B,Sarah,Despatch,30028,Pick
PeAl50WaGr,Pencil Aloyarc 50 Watercolour Grey,Pencil,Aloyarc,50,Watercolour,Grey,48*10*5,1084,BF49G,Mike,Despatch,30005,Pick
TaAE10FrWh,Table AEKI 1000 Frame White,Table,AEKI,1000,Frame,White,8*1*1,8,CF63G,Alex,Despatch,30086,Pick
OfAESHeWh,Office Chair AEKI S Head pillow White,Office Chair,AEKI,S,Head pillow,White,16*1*1,16,CN23C,David,Despatch,30015,Pick
AlRe1532Wh,"All-in-one Rezar 15"" 32GB RAM White",All-in-one,Rezar,"15""",32GB RAM,White,16*1*1,16,AF98B,Alex,Despatch,30051,Pick
PrSoA3LaBl,Printer Sonac A3 Laser Black,Printer,Sonac,A3,Laser,Black,16*1*1,16,DW42H,Emily,Despatch,30069,Pick
TaCI18FrWh,Table CITSATNAF 1800 Frame White,Table,CITSATNAF,1800,Frame,White,8*1*1,8,BW71F,David,Despatch,30025,Pick
LaRe148GWh,"Laptop Rezar 14"" 8GB RAM White",Laptop,Rezar,"14""",8GB RAM,White,16*1*1,16,BL52D,Amy,Despatch,30006,Pick
TVGn50S4Bl,"TV Gnusmag 50"" S4K Black",TV,Gnusmag,"50""",S4K,Black,8*1*1,3,BM20A,Jane,Despatch,30031,Pick
LaYn1416Gr,"Laptop Ynos 14"" 16GB RAM Grey",Laptop,Ynos,"14""",16GB RAM,Grey,16*1*1,16,AP56B,Laura,Despatch,30098,Pick
CuWE18SlBl,Cupboard WENO 1800 Sliding Black,Cupboard,WENO,1800,Sliding,Black,8*1*1,8,DM65F,Mike,Despatch,30024,Pick
TVEs75FHGr,"TV Esnesih 75"" FHD Grey",TV,Esnesih,"75""",FHD,Grey,8*1*1,3,CJ94B,Mike,Despatch,30026,Pick
AlRe1532Si,"All-in-one Rezar 15"" 32GB RAM Silver",All-in-one,Rezar,"15""",32GB RAM,Silver,16*1*1,9,DQ90B,Laura,Despatch,30012,Pick
NoExA3ruSi,Notebook Excercise A3 ruled Silver,Notebook,Excercise,A3,ruled,Silver,48*10*5,2400,CJ91G,Jane,Despatch,30039,Pick
KeHc27BlPi,Keyboard Hcetigol 270 Bluetooth Pink,Keyboard,Hcetigol,270,Bluetooth,Pink,16*10*1,139,CQ45C,John,Despatch,30085,Pick
MoRe27BlPi,Mouse Rerar 270 Bluetooth Pink,Mouse,Rerar,270,Bluetooth,Pink,16*10*1,160,AR74E,Alex,Despatch,30052,Pick
TaAE18AuGr,Table AEKI 1800 Auto Adjustable Grey,Table,AEKI,1800,Auto Adjustable,Grey,8*1*1,3,BZ40F,John,Despatch,30042,Pick
DrWE12FiGr,Drawer WENO 1200 Filing Grey,Drawer,WENO,1200,Filing,Grey,8*1*1,8,BI92E,John,Despatch,30037,Pick
AlSu1416Wh,"All-in-one Susa 14"" 16GB RAM White",All-in-one,Susa,"14""",16GB RAM,White,16*1*1,16,DF06C,Sarah,Despatch,30009,Pick
MoHc27BlBl,Mouse Hcetigol 270 Bluetooth Black,Mouse,Hcetigol,270,Bluetooth,Black,16*10*1,160,CI36C,Alex,Despatch,30054,Pick
SPAl50HeBl,SPen Aloyarc 50 Hexagonal Black,SPen,Aloyarc,50,Hexagonal,Black,48*10*5,2400,CP73C,Amy,Despatch,30012,Pick
TaTR18WoGr,Table TRAMA 1800 Workstation Grey,Table,TRAMK,1800,Workstation,Grey,8*1*1,8,CG22C,David,Despatch,30008,Pick
PeNa24HeGr,Pencil Nalin 24 Hexagonal Grey,Pencil,Nalin,24,Hexagonal,Grey,48*10*5,2400,DU67B,John,Despatch,30006,Pick
CuQE90FiBl,Cupboard QEKI 900 Filing Black,Cupboard,QEKI,900,Filing,Black,8*1*1,7,BU34B,Chris,Despatch,30097,Pick
CaWE18SlBl,Cabinet WENO 1800 Sliding Black,Cabinet,WENO,1800,Sliding,Black,8*1*1,8,BP91E,David,Despatch,30040,Pick
TVEs65SFGr,"TV Esnesih 65"" SFHD Grey",TV,Esnesih,"65""",SFHD,Grey,8*1*1,8,CO76D,Chris,Despatch,30029,Pick
NoScA5liSi,Notebook Scrap A5 line Silver,Notebook,Scrap,A5,line,Silver,48*10*5,1736,AO53C,Emily,Despatch,30097,Pick
AlYn1432Gr,"All-in-one Ynos 14"" 32GB RAM Grey",All-in-one,Ynos,"14""",32GB RAM,Grey,16*1*1,16,AN50E,Mike,Despatch,30058,Pick
KeHc27WiPi,Keyboard Hcetigol 270 Wireled Pink,Keyboard,Hcetigol,270,Wireled,Pink,16*10*1,68,AR12H,Laura,Despatch,30013,Pick
DrQE12DoGr,Drawer QEKI 1200 Door Grey,Drawer,QEKI,1200,Door,Grey,8*1*1,5,BP48G,John,Despatch,30065,Pick
CaWE90FiGr,Cabinet WENO 900 Filing Grey,Cabinet,WENO,900,Filing,Grey,8*1*1,8,CY59F,John,Despatch,30040,Pick
CaTE12DoBe,Cabinet TEWOL 1200 Door Beige,Cabinet,TEWOL,1200,Door,Beige,8*1*1,8,DX55E,John,Despatch,30014,Pick
MoRe45WiNa,Mouse Rerar 450 Wireled Navi,Mouse,Rerar,450,Wireled,Navi,16*10*1,109,BF06F,John,Despatch,30086,Pick
TVEs65S4Wh,"TV Esnesih 65"" S4K White",TV,Esnesih,"65""",S4K,White,8*1*1,8,BM25B,David,Despatch,30000,Pick
MoRe35BlWh,Mouse Rerar 350 Bluetooth White,Mouse,Rerar,350,Bluetooth,White,16*10*1,21,BP28A,Amy,Despatch,30067,Pick
AlOv17i5Si,"All-in-one Ovonel 17"" i5 Silver",All-in-one,Ovonel,"17""",i5,Silver,16*1*1,2,DR17C,Alex,Despatch,30037,Pick
GaOGMErPi,Gaming Chair OGAP M Ergonomic Pink,Gaming Chair,OGAP,M,Ergonomic,Pink,16*1*1,16,CS27B,Chris,Despatch,30019,Pick
TVGL50S4Wh,"TV GL 50"" S4K White",TV,GL,"50""",S4K,White,8*1*1,6,CO91G,Sarah,Despatch,30038,Pick
AlRe158GSi,"All-in-one Rezar 15"" 8GB RAM Silver",All-in-one,Rezar,"15""",8GB RAM,Silver,16*1*1,1,CT81E,Chris,Despatch,30011,Pick
GaAEMHeBl,Gaming Chair AEKI M Head pillow Black,Gaming Chair,AEKI,M,Head pillow,Black,16*1*1,16,AV83A,Alex,Despatch,30084,Pick
PrPHA2MoWh,Printer PH A2 Mono White,Printer,PH,A2,Mono,White,16*1*1,15,AN36A,David,Despatch,30096,Pick
LaRe17i5Si,"Laptop Rezar 17"" i5 Silver",Laptop,Rezar,"17""",i5,Silver,16*1*1,5,DK60G,Emily,Despatch,30064,Pick
AlPH1532Wh,"All-in-one PH 15"" 32GB RAM White",All-in-one,PH,"15""",32GB RAM,White,16*1*1,16,BT42C,Emily,Despatch,30035,Pick
DrTE12FiBe,Drawer TEWOL 1200 Filing Beige,Drawer,TEWOL,1200,Filing,Beige,8*1*1,3,BZ82F,Laura,Despatch,30019,Pick
PeNa24SoPi,Pencil Nalin 24 Soluble Pink,Pencil,Nalin,24,Soluble,Pink,48*10*5,633,BY82G,Emily,Despatch,30030,Pick
KeHc35WiPi,Keyboard Hcetigol 350 Wireled Pink,Keyboard,Hcetigol,350,Wireled,Pink,16*10*1,3,BM02B,Amy,Despatch,30093,Pick
LaPH1716Wh,"Laptop PH 17"" 16GB RAM White",Laptop,PH,"17""",16GB RAM,White,16*1*1,12,CQ53D,Sarah,Despatch,30049,Pick
SPAl50HePi,SPen Aloyarc 50 Hexagonal Pink,SPen,Aloyarc,50,Hexagonal,Pink,48*10*5,2144,CI73B,Chris,Despatch,30034,Pick
TVYn65S4Bl,"TV Ynos 65"" S4K Black",TV,Ynos,"65""",S4K,Black,8*1*1,5,AU24G,Laura,Despatch,30035,Pick
PrSoA2InGr,Printer Sonac A2 Inkjet Grey,Printer,Sonac,A2,Inkjet,Grey,16*1*1,11,CY29H,Mike,Despatch,30013,Pick
TVYn75FHBl,"TV Ynos 75"" FHD Black",TV,Ynos,"75""",FHD,Black,8*1*1,8,CQ55H,Laura,Despatch,30039,Pick
KePH45ErPi,Keyboard PH 450 Ergonomic Pink,Keyboard,PH,450,Ergonomic,Pink,16*10*1,44,CL48D,Laura,Despatch,30025,Pick
CuWE18FiBe,Cupboard WENO 1800 Filing Beige,Cupboard,WENO,1800,Filing,Beige,8*1*1,2,DK01G,Jane,Despatch,30098,Pick
LaYn14i7Si,"Laptop Ynos 14"" i7 Silver",Laptop,Ynos,"14""",i7,Silver,16*1*1,4,DM93H,Amy,Despatch,30082,Pick
LaSu14i7Si,"Laptop Susa 14"" i7 Silver",Laptop,Susa,"14""",i7,Silver,16*1*1,9,BN03G,Alex,Despatch,30077,Pick
LaSu1516Bl,"Laptop Susa 15"" 16GB RAM Black",Laptop,Susa,"15""",16GB RAM,Black,16*1*1,12,DS43G,David,Despatch,30044,Pick
LaYn1416Bl,"Laptop Ynos 14"" 16GB RAM Black",Laptop,Ynos,"14""",16GB RAM,Black,16*1*1,12,CT43H,David,Despatch,30013,Pick
MoPH45BlPi,Mouse PH 450 Bluetooth Pink,Mouse,PH,450,Bluetooth,Pink,16*10*1,160,CP67E,Jane,Despatch,30021,Pick
AlPH1732Wh,"All-in-one PH 17"" 32GB RAM White",All-in-one,PH,"17""",32GB RAM,White,16*1*1,4,AR95C,Alex,Despatch,30008,Pick
KeRe45ErBl,Keyboard Rerar 450 Ergonomic Black,Keyboard,Rerar,450,Ergonomic,Black,16*10*1,100,DW58H,Laura,Despatch,30017,Pick
PrPHA4MoMi,Printer PH A4 Mono Mix,Printer,PH,A4,Mono,Mix,16*1*1,16,DY85B,David,Despatch,30056,Pick
DrWE18LoWh,Drawer WENO 1800 Locker White,Drawer,WENO,1800,Locker,White,8*1*1,8,DR16H,David,Despatch,30091,Pick
OfSEMErPi,Office Chair SEWOL M Ergonomic Pink,Office Chair,SEWOL,M,Ergonomic,Pink,16*1*1,16,DT16F,John,Despatch,30010,Pick
LaRe15i7Si,"Laptop Rezar 15"" i7 Silver",Laptop,Rezar,"15""",i7,Silver,16*1*1,16,AR88E,David,Despatch,30077,Pick
KeSu45BlPi,Keyboard Susa 450 Bluetooth Pink,Keyboard,Susa,450,Bluetooth,Pink,16*10*1,160,CR65G,Jane,Despatch,30085,Pick
CaTE90LoWh,Cabinet TEWOL 900 Locker White,Cabinet,TEWOL,900,Locker,White,8*1*1,2,AY19G,Chris,Despatch,30035,Pick
NoMuA3ruWh,Notebook Music A3 ruled White,Notebook,Music,A3,ruled,White,48*10*5,2400,DF62F,Chris,Despatch,30074,Pick
OfAEMLePi,Office Chair AEKI M Leather Pink,Office Chair,AEKI,M,Leather,Pink,16*1*1,16,CJ58A,Laura,Despatch,30043,Pick
DrWE12DoGr,Drawer WENO 1200 Door Grey,Drawer,WENO,1200,Door,Grey,8*1*1,8,DR92A,Amy,Despatch,30092,Pick
NoExA4doSi,Notebook Excercise A4 dot Silver,Notebook,Excercise,A4,dot,Silver,48*10*5,2400,AG37A,Chris,Despatch,30005,Pick
OfSEMHeWh,Office Chair SEWOL M Head pillow White,Office Chair,SEWOL,M,Head pillow,White,16*1*1,5,CG19E,Alex,Despatch,30037,Pick
MoPH45BlNa,Mouse PH 450 Bluetooth Navi,Mouse,PH,450,Bluetooth,Navi,16*10*1,160,BM35C,Jane,Despatch,30058,Pick
TVGL75S4Si,"TV GL 75"" S4K Silver",TV,GL,"75""",S4K,Silver,8*1*1,8,DF16G,Amy,Despatch,30093,Pick
OfAELHePi,Office Chair AEKI L Head pillow Pink,Office Chair,AEKI,L,Head pillow,Pink,16*1*1,3,BR50D,Emily,Despatch,30026,Pick
MoSu27WiNa,Mouse Susa 270 Wireled Navi,Mouse,Susa,270,Wireled,Navi,16*10*1,160,AQ55A,Jane,Despatch,30090,Pick
CuTE90LoBe,Cupboard TEWOL 900 Locker Beige,Cupboard,TEWOL,900,Locker,Beige,8*1*1,8,CW90G,Chris,Despatch,30048,Pick
OfOGLAdBl,Office Chair OGAP L Adjustable Black,Office Chair,OGAP,L,Adjustable,Black,16*1*1,16,BY25D,Mike,Despatch,30000,Pick
MoRe35BlPi,Mouse Rerar 350 Bluetooth Pink,Mouse,Rerar,350,Bluetooth,Pink,16*10*1,160,AF94G,Laura,Despatch,30090,Pick
AlOv158GWh,"All-in-one Ovonel 15"" 8GB RAM White",All-in-one,Ovonel,"15""",8GB RAM,White,16*1*1,16,BY82A,Chris,Despatch,30059,Pick
LaYn1716Wh,"Laptop Ynos 17"" 16GB RAM White",Laptop,Ynos,"17""",16GB RAM,White,16*1*1,6,AX62H,Laura,Despatch,30096,Pick
CuWE90FiBl,Cupboard WENO 900 Filing Black,Cupboard,WENO,900,Filing,Black,8*1*1,8,CK26C,Jane,Despatch,30015,Pick
DrTE90LoWh,Drawer TEWOL 900 Locker White,Drawer,TEWOL,900,Locker,White,8*1*1,8,AW96E,John,Despatch,30066,Pick
MoSu45ErBl,Mouse Susa 450 Ergonomic Black,Mouse,Susa,450,Ergonomic,Black,16*10*1,160,DF49A,Alex,Despatch,30083,Pick
TVYn75S4Bl,"TV Ynos 75"" S4K Black",TV,Ynos,"75""",S4K,Black,8*1*1,8,AM50D,Alex,Despatch,30020,Pick
LaPH17i7Bl,"Laptop PH 17"" i7 Black",Laptop,PH,"17""",i7,Black,16*1*1,16,CK48D,Sarah,Despatch,30025,Pick
GaSELLeBl,Gaming Chair SEWOL L Leather Black,Gaming Chair,SEWOL,L,Leather,Black,16*1*1,14,DH34B,Amy,Despatch,30052,Pick
TVGn754KSi,"TV Gnusmag 75"" 4K Silver",TV,Gnusmag,"75""",4K,Silver,8*1*1,3,BZ79D,Sarah,Despatch,30004,Pick
AlRe14i7Wh,"All-in-one Rezar 14"" i7 White",All-in-one,Rezar,"14""",i7,White,16*1*1,16,DK22G,Laura,Despatch,30085,Pick
OfAEMHeBl,Office Chair AEKI M Head pillow Black,Office Chair,AEKI,M,Head pillow,Black,16*1*1,1,CY76D,Sarah,Despatch,30029,Pick
AlPH17i7Bl,"All-in-one PH 17"" i7 Black",All-in-one,PH,"17""",i7,Black,16*1*1,14,CH25B,Laura,Despatch,30044,Pick
SPRe12WaBl,SPen Reldeats 12 Watercolour Black,SPen,Reldeats,12,Watercolour,Black,48*10*5,2400,AW93F,Laura,Despatch,30065,Pick
KeHc27WiWh,Keyboard Hcetigol 270 Wireled White,Keyboard,Hcetigol,270,Wireled,White,16*10*1,160,BG57E,John,Despatch,30059,Pick
AlSu1716Wh,"All-in-one Susa 17"" 16GB RAM White",All-in-one,Susa,"17""",16GB RAM,White,16*1*1,16,CL95D,Mike,Despatch,30012,Pick
PeGi50WaPi,Pencil Gib 50 Watercolour Pink,Pencil,Gib,50,Watercolour,Pink,48*10*5,1423,DX66D,Mike,Despatch,30077,Pick
LaRe1416Wh,"Laptop Rezar 14"" 16GB RAM White",Laptop,Rezar,"14""",16GB RAM,White,16*1*1,16,AZ75F,Amy,Despatch,30075,Pick
KeSu35ErNa,Keyboard Susa 350 Ergonomic Navi,Keyboard,Susa,350,Ergonomic,Navi,16*10*1,160,BP48D,Amy,Despatch,30055,Pick
LaPH15i5Si,"Laptop PH 15"" i5 Silver",Laptop,PH,"15""",i5,Silver,16*1*1,16,AL50F,Emily,Despatch,30094,Pick
PrSoA4LaGr,Printer Sonac A4 Laser Grey,Printer,Sonac,A4,Laser,Grey,16*1*1,16,CM35F,Mike,Despatch,30067,Pick
PrReA2AlGr,Printer Rehtorb A2 All-in-one Grey,Printer,Rehtorb,A2,All-in-one,Grey,16*1*1,16,AM83A,Jane,Despatch,30055,Pick
KeSu35WiWh,Keyboard Susa 350 Wireled White,Keyboard,Susa,350,Wireled,White,16*10*1,160,CY31A,Alex,Despatch,30041,Pick
PrNoA3InWh,Printer Nospe A3 Inkjet White,Printer,Nospe,A3,Inkjet,White,16*1*1,16,CG54C,Jane,Despatch,30046,Pick
PrNoA3MoMi,Printer Nospe A3 Mono Mix,Printer,Nospe,A3,Mono,Mix,16*1*1,16,BH93F,Mike,Despatch,30023,Pick
GaOGMErPi,Gaming Chair OGAP M Ergonomic Pink,Gaming Chair,OGAP,M,Ergonomic,Pink,16*1*1,14,BN33E,Mike,Despatch,30059,Pick
CaTE90SlWh,Cabinet TEWOL 900 Sliding White,Cabinet,TEWOL,900,Sliding,White,8*1*1,7,BP35E,Sarah,Despatch,30030,Pick
TVYn65SFWh,"TV Ynos 65"" SFHD White",TV,Ynos,"65""",SFHD,White,8*1*1,8,CP55G,Emily,Despatch,30069,Pick
TVYn424KBl,"TV Ynos 42"" 4K Black",TV,Ynos,"42""",4K,Black,8*1*1,8,CI88D,Sarah,Despatch,30036,Pick
GaXESErPi,Gaming Chair XENO S Ergonomic Pink,Gaming Chair,XENO,S,Ergonomic,Pink,16*1*1,16,DX68G,John,Despatch,30021,Pick
NoGrA4ruWh,Notebook Graph A4 ruled White,Notebook,Graph,A4,ruled,White,48*10*5,99,BT55A,Chris,Despatch,30060,Pick
LaYn14i7Si,"Laptop Ynos 14"" i7 Silver",Laptop,Ynos,"14""",i7,Silver,16*1*1,13,BO05F,Jane,Despatch,30044,Pick
KeSu35MeWh,Keyboard Susa 350 Mechanical White,Keyboard,Susa,350,Mechanical,White,16*10*1,160,DH07E,Emily,Despatch,30034,Pick
NoExA4doWh,Notebook Excercise A4 dot White,Notebook,Excercise,A4,dot,White,48*10*5,1582,BZ81H,Emily,Despatch,30051,Pick
NoMuA5ruSi,Notebook Music A5 ruled Silver,Notebook,Music,A5,ruled,Silver,48*10*5,437,CX79F,Laura,Despatch,30079,Pick
OfAESLePi,Office Chair AEKI S Leather Pink,Office Chair,AEKI,S,Leather,Pink,16*1*1,8,BX29D,Sarah,Despatch,30038,Pick
KeHc35MeNa,Keyboard Hcetigol 350 Mechanical Navi,Keyboard,Hcetigol,350,Mechanical,Navi,16*10*1,160,DJ11C,Chris,Despatch,30022,Pick
MoSu45WiWh,Mouse Susa 450 Wireled White,Mouse,Susa,450,Wireled,White,16*10*1,160,BN19E,Mike,Despatch,30035,Pick
PeRe24SoGr,Pencil Reldeats 24 Soluble Grey,Pencil,Reldeats,24,Soluble,Grey,48*10*5,1825,AR59A,David,Despatch,30095,Pick
MoPH45MeBl,Mouse PH 450 Mechanical Black,Mouse,PH,450,Mechanical,Black,16*10*1,160,AS41C,Emily,Despatch,30000,Pick
TVEs50S4Si,"TV Esnesih 50"" S4K Silver",TV,Esnesih,"50""",S4K,Silver,8*1*1,8,CF12G,David,Despatch,30062,Pick
AlSu15i5Si,"All-in-one Susa 15"" i5 Silver",All-in-one,Susa,"15""",i5,Silver,16*1*1,13,CV06E,Alex,Despatch,30010,Pick
TVGL42FHGr,"TV GL 42"" FHD Grey",TV,GL,"42""",FHD,Grey,8*1*1,6,CV81E,Sarah,Despatch,30022,Pick
CuRG90DoWh,Cupboard RGAP 900 Door White,Cupboard,RGAP,900,Door,White,8*1*1,6,CW32D,Jane,Despatch,30059,Pick
OfOGMAdWh,Office Chair OGAP M Adjustable White,Office Chair,OGAP,M,Adjustable,White,16*1*1,16,BZ49G,Emily,Despatch,30070,Pick
TaAE15AuSi,Table AEKI 1500 Auto Adjustable Silver,Table,AEKI,1500,Auto Adjustable,Silver,8*1*1,2,DY19E,Jane,Despatch,30061,Pick
MoHc27BlBl,Mouse Hcetigol 270 Bluetooth Black,Mouse,Hcetigol,270,Bluetooth,Black,16*10*1,122,AY88H,Alex,Despatch,30083,Pick
CuWE90SlBl,Cupboard WENO 900 Sliding Black,Cupboard,WENO,900,Sliding,Black,8*1*1,2,AN51G,Alex,Despatch,30057,Pick
LaYn14i7Si,"Laptop Ynos 14"" i7 Silver",Laptop,Ynos,"14""",i7,Silver,16*1*1,16,CI47F,Laura,Despatch,30065,Pick
TVEs65FHBl,"TV Esnesih 65"" FHD Black",TV,Esnesih,"65""",FHD,Black,8*1*1,4,AS55F,Alex,Despatch,30038,Pick
PrPHA3MoWh,Printer PH A3 Mono White,Printer,PH,A3,Mono,White,16*1*1,16,BS09G,Sarah,Despatch,30013,Pick
LaSu14i7Si,"Laptop Susa 14"" i7 Silver",Laptop,Susa,"14""",i7,Silver,16*1*1,13,CP77H,Amy,Despatch,30047,Pick
TVGn75FHGr,"TV Gnusmag 75"" FHD Grey",TV,Gnusmag,"75""",FHD,Grey,8*1*1,1,CQ59F,Emily,Despatch,30072,Pick
LaPH158GSi,"Laptop PH 15"" 8GB RAM Silver",Laptop,PH,"15""",8GB RAM,Silver,16*1*1,16,AR94C,John,Despatch,30007,Pick
PrReA4MoGr,Printer Rehtorb A4 Mono Grey,Printer,Rehtorb,A4,Mono,Grey,16*1*1,16,DL01F,Amy,Despatch,30038,Pick
CaTE12SlBl,Cabinet TEWOL 1200 Sliding Black,Cabinet,TEWOL,1200,Sliding,Black,8*1*1,8,BF79E,John,Despatch,30057,Pick
TaTR10AuGr,Table TRAMK 1000 Auto Adjustable Grey,Table,TRAMA,1000,Auto Adjustable,Grey,8*1*1,6,BI56D,Laura,Despatch,30025,Pick
AlOv17i7Gr,"All-in-one Ovonel 17"" i7 Grey",All-in-one,Ovonel,"17""",i7,Grey,16*1*1,16,AQ17B,Alex,Despatch,30009,Pick
NoMuA4liBl,Notebook Music A4 line Black,Notebook,Music,A4,line,Black,48*10*5,1700,AJ66D,Amy,Despatch,30026,Pick
CaTE90LoBl,Cabinet TEWOL 900 Locker Black,Cabinet,TEWOL,900,Locker,Black,8*1*1,5,AF58F,Chris,Despatch,30074,Pick
OfSESLeBl,Office Chair SEWOL S Leather Black,Office Chair,SEWOL,S,Leather,Black,16*1*1,16,DN40C,Sarah,Despatch,30065,Pick
KeRe45ErPi,Keyboard Rerar 450 Ergonomic Pink,Keyboard,Rerar,450,Ergonomic,Pink,16*10*1,160,DJ45A,Emily,Despatch,30059,Pick
DrRG90SlGr,Drawer RGAP 900 Sliding Grey,Drawer,RGAP,900,Sliding,Grey,8*1*1,8,DY45D,Jane,Despatch,30017,Pick
DrRG18FiBl,Drawer RGAP 1800 Filing Black,Drawer,RGAP,1800,Filing,Black,8*1*1,4,BG38B,Sarah,Despatch,30019,Pick
OfAEMAdPi,Office Chair AEKI M Adjustable Pink,Office Chair,AEKI,M,Adjustable,Pink,16*1*1,16,CS06F,Amy,Despatch,30073,Pick
TaTR18AuBl,Table TRAMA 1800 Auto Adjustable Black,Table,TRAMA,1800,Auto Adjustable,Black,8*1*1,7,BK07A,Jane,Despatch,30018,Pick
SPGi24WaWh,SPen Gib 24 Watercolour White,SPen,Gib,24,Watercolour,White,48*10*5,2400,DO61G,John,Despatch,30082,Pick
SPAl50SoBl,SPen Aloyarc 50 Soluble Black,SPen,Aloyarc,50,Soluble,Black,48*10*5,2400,AN41B,Chris,Despatch,30040,Pick
AlSu17i7Bl,"All-in-one Susa 17"" i7 Black",All-in-one,Susa,"17""",i7,Black,16*1*1,16,DG07E,Mike,Despatch,30012,Pick
MoHc45WiBl,Mouse Hcetigol 450 Wireled Black,Mouse,Hcetigol,450,Wireled,Black,16*10*1,41,BP73H,Amy,Despatch,30045,Pick
MoSu27BlBl,Mouse Susa 270 Bluetooth Black,Mouse,Susa,270,Bluetooth,Black,16*10*1,56,AX48B,Mike,Despatch,30074,Pick
PrSoA3InGr,Printer Sonac A3 Inkjet Grey,Printer,Sonac,A3,Inkjet,Grey,16*1*1,16,AV40D,Emily,Despatch,30074,Pick
OfOGLLePi,Office Chair OGAP L Leather Pink,Office Chair,OGAP,L,Leather,Pink,16*1*1,7,AK42B,Amy,Despatch,30042,Pick
GaOGMLePi,Gaming Chair OGAP M Leather Pink,Gaming Chair,OGAP,M,Leather,Pink,16*1*1,1,CM91H,Chris,Despatch,30003,Pick
PrSoA3AlMi,Printer Sonac A3 All-in-one Mix,Printer,Sonac,A3,All-in-one,Mix,16*1*1,16,DK08F,Amy,Despatch,30027,Pick
PrNoA3LaGr,Printer Nospe A3 Laser Grey,Printer,Nospe,A3,Laser,Grey,16*1*1,9,DI23E,Jane,Despatch,30048,Pick
TVGL75FHBl,"TV GL 75"" FHD Black",TV,GL,"75""",FHD,Black,8*1*1,1,CY17B,Jane,Despatch,30040,Pick
LaYn1716Bl,"Laptop Ynos 17"" 16GB RAM Black",Laptop,Ynos,"17""",16GB RAM,Black,16*1*1,16,BO17C,Jane,Despatch,30067,Pick
TVEs75SFWh,"TV Esnesih 75"" SFHD White",TV,Esnesih,"75""",SFHD,White,8*1*1,8,BO56C,Sarah,Despatch,30093,Pick
PrReA4AlGr,Printer Rehtorb A4 All-in-one Grey,Printer,Rehtorb,A4,All-in-one,Grey,16*1*1,16,BZ29H,Sarah,Despatch,30056,Pick
SPNa12SoGr,SPen Nalin 12 Soluble Grey,SPen,Nalin,12,Soluble,Grey,48*10*5,874,DJ75C,Laura,Despatch,30011,Pick
TVGL424KGr,"TV GL 42"" 4K Grey",TV,GL,"42""",4K,Grey,8*1*1,8,CM83B,John,Despatch,30048,Pick
TVGL75S4Si,"TV GL 75"" S4K Silver",TV,GL,"75""",S4K,Silver,8*1*1,8,DF90A,Jane,Despatch,30026,Pick
CaRG18LoWh,Cabinet RGAP 1800 Locker White,Cabinet,RGAP,1800,Locker,White,8*1*1,8,AP18H,Sarah,Despatch,30064,Pick
GaXEMAdWh,Gaming Chair XENO M Adjustable White,Gaming Chair,XENO,M,Adjustable,White,16*1*1,16,BJ88G,John,Despatch,30088,Pick
CaWE12SlBl,Cabinet WENO 1200 Sliding Black,Cabinet,WENO,1200,Sliding,Black,8*1*1,3,CK82B,Chris,Despatch,30005,Pick
DrTE18LoBe,Drawer TEWOL 1800 Locker Beige,Drawer,TEWOL,1800,Locker,Beige,8*1*1,7,BS51D,Amy,Despatch,30066,Pick
DrTE90LoGr,Drawer TEWOL 900 Locker Grey,Drawer,TEWOL,900,Locker,Grey,8*1*1,8,AH27G,John,Despatch,30083,Pick
